PageValues,Month,VisitorType,ExitRates,ProductRelated_Duration,Administrative,ProductRelated,SpecialDay,Administrative_Duration,Informational_Duration,TrafficType,Informational,OperatingSystems,Weekend,Browser,Region,Revenue
0.0,5,2,0.012,574.8333333,0,49,0.0,0.0,65.5,10,1,2,0,2,2,0
0.0,5,2,0.007603276,1045.102381,4,34,0.0,179.6071429,5.5,3,2,1,0,1,1,0
0.0,5,2,0.071428571,971.0,0,7,0.0,0.0,0.0,1,0,2,0,2,2,0
0.0,5,2,0.020767196,1589.27381,6,40,0.0,135.65,0.0,1,0,4,1,1,3,0
0.0,5,2,0.1,1656.666667,0,10,0.0,0.0,0.0,3,0,4,0,2,1,0
0.0,5,2,0.005367521,1246.919048,4,56,0.0,62.5,64.0,3,1,3,0,2,1,0
0.0,5,2,0.0125,597.6,1,16,0.0,30.0,0.0,2,0,1,0,1,3,0
0.0,5,2,0.031111111,3888.166667,0,31,0.0,0.0,0.0,1,0,2,0,4,3,0
9.938399233,5,2,0.037464387,2600.258333,2,34,0.0,21.0,0.0,3,0,1,0,1,1,0
0.0,5,2,0.022222222,223.0,0,9,0.0,0.0,0.0,2,0,3,0,2,5,0
0.0,5,0,0.016666667,709.0,4,10,0.0,56.0,0.0,2,0,2,0,2,1,0
0.0,5,2,0.146666667,82.0,0,5,0.0,0.0,0.0,1,0,1,0,1,3,0
0.0,5,0,0.009090909,760.25,0,23,0.0,0.0,0.0,2,0,2,0,2,7,0
0.0,5,2,0.008333333,1362.0,3,9,0.0,40.0,0.0,6,0,2,0,2,7,0
0.0,5,2,0.2,0.0,0,1,0.0,0.0,0.0,3,0,2,1,2,5,0
0.0,5,0,0.004761905,924.3333333,3,19,0.0,36.0,62.0,2,1,2,0,2,1,0
1.660118182,5,2,0.021974359,1440.298918,4,53,0.0,45.33333333,0.0,3,0,3,1,2,7,1
0.0,5,2,0.002272727,856.7522398,3,53,0.0,39.6,0.0,2,0,2,1,2,1,0
0.0,5,2,0.1,8.0,0,2,0.0,0.0,0.0,1,0,2,0,4,2,0
0.0,5,0,0.05,6.0,2,2,0.0,35.0,0.0,2,0,2,0,2,9,0
0.0,5,0,0.003461538,513.4666667,6,18,0.0,228.0,89.33333333,3,5,1,0,1,3,0
0.0,5,2,0.2,0.0,0,2,0.0,0.0,0.0,1,0,3,0,2,6,0
0.0,5,2,0.041333333,748.5666667,0,15,0.0,0.0,0.0,2,0,2,0,2,1,0
0.0,5,2,0.05,149.0,1,3,0.0,34.0,9.0,1,2,2,0,2,1,0
0.0,5,2,0.1,288.0,0,2,0.0,0.0,0.0,1,0,1,1,1,1,0
0.0,5,2,0.037575758,383.0833333,9,25,0.0,309.0,0.0,1,0,2,0,2,3,0
39.65538156,5,2,0.009722222,976.7103175,13,39,0.0,456.9880952,72.83333333,1,3,1,1,1,1,1
0.0,5,2,0.0265625,1916.633333,0,32,0.0,0.0,0.0,10,0,2,0,2,1,0
29.01038502,5,0,0.005788982,1266.119048,5,48,0.0,78.5,26.0,8,1,2,0,2,1,0
45.8293144,5,0,0.001086957,1679.833333,1,44,0.0,75.0,250.6666667,2,4,2,1,2,1,1
12.53314286,5,2,0.016666667,315.1666667,4,16,0.0,99.5,0.0,3,0,1,0,1,6,1
0.0,5,2,0.01,290.0,1,8,0.0,28.0,0.0,2,0,2,0,2,1,0
0.0,5,2,0.033333333,463.5,0,6,0.0,0.0,0.0,3,0,2,0,5,1,0
0.0,5,2,0.05,1833.0,0,4,0.0,0.0,0.0,10,0,2,1,5,2,0
0.0,5,2,0.022222222,196.0,0,9,0.0,0.0,0.0,10,0,2,0,2,3,0
0.0,5,2,0.2,0.0,0,2,0.0,0.0,0.0,13,0,2,0,2,1,0
0.0,5,2,0.018030303,1200.892857,4,53,0.0,64.0,0.0,1,0,2,1,2,4,0
0.0,5,0,0.011111111,139.3333333,2,7,0.0,37.0,0.0,8,0,3,1,2,7,0
0.0,5,0,0.004761905,665.5666667,6,15,0.0,163.6666667,403.0,8,10,3,0,2,8,0
0.0,5,2,0.064444444,151.9,5,12,0.0,333.0,166.0,1,2,2,0,2,1,0
0.0,5,2,0.166666667,1620.0,0,5,0.0,0.0,0.0,1,0,2,0,2,1,0
0.0,5,2,0.015277778,1268.0,0,24,0.0,0.0,0.0,2,0,4,1,1,3,0
0.0,5,2,0.008888889,969.102381,1,15,0.0,51.0,117.2857143,2,2,3,0,3,1,0
10.3572,5,2,0.029142857,773.4666667,1,25,0.0,44.0,0.0,2,0,2,1,2,1,1
20.85956757,5,0,0.005405405,808.1666667,5,33,0.0,825.0,0.0,10,0,2,0,4,9,1
0.0,5,2,0.005357143,469.8761905,3,14,0.0,44.0,0.0,10,0,2,0,4,1,0
0.0,5,0,0.001666667,823.5,4,30,0.0,203.8333333,0.0,11,0,3,0,2,1,0
0.0,5,2,0.0625,201.0,0,8,0.0,0.0,0.0,1,0,2,0,4,2,0
54.24886418,5,2,0.019047619,1063.95,8,54,0.0,195.3166667,0.0,2,0,2,0,2,1,0
0.0,5,2,0.028205128,412.0,0,13,0.0,0.0,0.0,3,0,2,0,2,4,0
0.0,5,2,0.2,0.0,0,1,0.0,0.0,0.0,1,0,3,0,2,1,0
0.0,5,2,0.029047619,1789.39881,0,14,0.0,0.0,0.0,2,0,1,0,1,2,0
0.0,5,2,0.021924603,644.125,0,18,0.0,0.0,0.0,10,0,3,0,2,3,0
0.0,5,2,0.005263158,529.702381,2,18,0.0,9.5,0.0,2,0,2,1,2,4,0
14.0292,5,0,0.04,254.0,0,10,0.0,0.0,0.0,2,0,2,0,2,9,1
0.0,5,2,0.060714286,221.7142857,0,7,0.0,0.0,0.0,3,0,3,0,3,1,0
0.0,5,2,0.2,0.0,0,1,0.0,0.0,0.0,3,0,2,0,5,1,0
0.0,5,2,0.008888889,312.3333333,0,30,0.0,0.0,0.0,2,0,2,0,6,1,0
0.0,5,2,0.2,0.0,0,1,0.0,0.0,0.0,1,0,2,0,2,1,0
0.0,5,2,0.031818182,325.75,0,22,0.0,0.0,0.0,2,0,2,0,10,7,0
0.0,5,2,0.012857143,2717.327381,9,63,0.0,74.33333333,419.0,2,1,2,1,2,3,0
0.0,5,2,0.023772222,3380.691558,1,79,0.0,7.0,0.0,2,1,2,1,2,3,0
0.0,5,2,0.022105263,614.9444444,1,19,0.0,13.0,0.0,3,0,3,0,2,3,0
0.0,5,2,0.1,19.0,1,1,0.0,0.0,0.0,1,0,1,0,1,3,0
0.0,5,2,0.009285714,1274.190476,4,33,0.0,55.5,0.0,2,0,2,1,2,6,0
0.0,5,2,0.046666667,1071.611111,2,12,0.0,80.66666667,0.0,1,0,2,0,2,2,0
88.78460596,5,2,0.022222222,408.0,0,10,0.0,0.0,0.0,2,0,2,0,2,1,1
0.0,5,2,0.010563841,2335.064286,7,52,0.0,156.7166667,0.0,2,0,3,0,2,1,0
0.0,5,2,0.15,18.0,0,2,0.0,0.0,0.0,10,0,2,0,5,3,0
0.0,5,2,0.003703704,1299.383333,3,53,0.0,172.0,0.0,2,0,2,1,6,7,0
0.0,5,2,0.033333333,83.0,0,6,0.0,0.0,0.0,8,0,3,0,2,8,0
0.0,5,2,0.015384615,489.0,5,8,0.0,146.0,0.0,3,0,2,0,2,8,0
0.0,5,2,0.013333333,226.5,3,16,0.0,13.0,0.0,2,0,2,0,5,1,0
0.0,5,2,0.0875,233.6666667,0,8,0.0,0.0,0.0,13,0,2,0,2,3,0
0.0,5,2,0.2,0.0,0,1,0.0,0.0,0.0,1,0,2,0,2,1,0
0.0,5,2,0.2,0.0,0,1,0.0,0.0,0.0,3,0,3,0,3,3,0
0.0,5,2,0.033333333,71.0,1,5,0.0,11.0,0.0,3,0,2,0,2,6,0
0.0,5,2,0.003508772,1266.5,3,16,0.0,42.0,0.0,1,0,2,0,2,6,0
0.0,5,2,0.03125,182.5833333,3,8,0.0,33.0,0.0,3,0,2,0,4,6,0
0.0,5,2,0.016666667,169.3,0,12,0.0,0.0,0.0,2,0,2,1,2,3,0
0.0,5,2,0.03245614,1358.75,0,37,0.0,0.0,0.0,1,1,2,0,5,3,0
0.0,5,0,0.013333333,131.0,1,5,0.0,38.0,0.0,9,0,1,1,2,1,0
0.0,5,0,0.002666667,2816.43881,9,71,0.0,324.3,205.0,8,4,2,1,2,1,0
0.0,5,2,0.02,3484.233333,5,25,0.0,413.5,0.0,3,0,2,1,4,1,0
0.0,5,2,0.025,131.0,0,6,0.0,0.0,156.0,2,2,2,0,2,3,0
0.0,5,0,0.011764706,1076.5,5,12,0.0,55.5,0.0,2,0,2,0,2,1,0
0.0,5,2,0.0625,357.25,0,8,0.0,0.0,0.0,3,0,2,1,10,4,0
0.0,5,2,0.011111111,197.0,0,6,0.0,0.0,0.0,2,0,2,0,2,1,0
27.38224222,5,2,0.022222222,489.1452381,7,31,0.0,75.05,0.0,2,0,2,1,2,5,1
0.0,5,2,0.015384615,610.0,3,11,0.0,43.0,0.0,1,0,2,0,4,1,0
0.0,5,2,0.062745098,445.0,0,17,0.0,0.0,0.0,1,0,2,0,2,6,0
0.0,5,2,0.035294118,588.6666667,0,17,0.0,0.0,0.0,1,0,2,0,4,4,0
17.12545455,5,2,0.012121212,580.2,0,24,0.0,0.0,0.0,1,0,2,0,2,1,1
9.053081561,5,2,0.01344086,999.0,0,32,0.0,0.0,0.0,1,0,1,0,1,1,1
0.0,5,2,0.0125,622.0,0,16,0.0,0.0,0.0,6,0,2,0,10,2,0
0.0,5,2,0.028571429,112.0,2,6,0.0,77.0,0.0,2,0,1,1,1,2,0
0.0,5,2,0.007986111,1005.849206,1,24,0.0,29.0,13.5,3,1,1,0,1,3,0
0.0,5,0,0.066666667,29.0,3,3,0.0,78.0,0.0,2,0,2,1,2,7,0
0.0,5,2,0.011565934,3451.751515,3,60,0.0,52.0,0.0,1,0,3,1,2,3,0
0.0,5,2,0.04,96.5,0,5,0.0,0.0,0.0,3,0,2,0,2,1,0
0.0,5,2,0.017361111,2217.333333,8,19,0.0,354.8333333,57.0,1,1,3,0,2,1,0
0.0,5,2,0.05,50.0,0,4,0.0,0.0,0.0,1,0,2,0,2,3,0
0.0,5,2,0.0375,485.6666667,0,16,0.0,0.0,0.0,3,1,2,1,2,6,0
0.0,5,2,0.088888889,388.0,0,9,0.0,0.0,0.0,1,0,3,0,2,2,0
0.0,5,2,0.037681159,484.95,7,21,0.0,169.5,0.0,2,0,1,0,2,2,0
0.0,5,2,0.066666667,55.0,0,3,0.0,0.0,0.0,10,0,2,0,2,1,0
0.0,5,2,0.014285714,111.6666667,0,7,0.0,0.0,0.0,2,0,2,1,4,1,0
0.0,5,2,0.021568627,269.5,6,14,0.0,104.0,0.0,3,1,1,0,1,1,0
33.32834503,5,0,0.016666667,284.0,2,10,0.0,4.0,0.0,8,0,2,0,5,1,1
9.517421053,5,2,0.022556391,1219.113725,9,34,0.0,81.0,0.0,1,0,3,0,2,3,1
6.284044913,5,2,0.018888889,574.722619,1,21,0.0,0.0,0.0,2,0,2,0,2,1,1
0.0,5,2,0.029684228,4053.092208,0,46,0.0,0.0,0.0,2,1,1,0,1,1,0
0.0,5,2,0.027777778,1485.416667,0,18,0.0,0.0,0.0,1,0,2,0,4,1,0
0.0,5,2,0.015384615,634.1666667,12,7,0.0,765.6666667,0.0,2,0,1,0,2,3,0
4.465398354,5,2,0.018485839,1182.106162,13,41,0.0,214.8823529,0.0,2,0,2,0,4,3,0
0.0,5,0,0.003333333,333.75,1,16,0.0,143.0,48.0,2,4,1,0,1,1,0
0.0,5,2,0.1,4.0,0,2,0.0,0.0,0.0,1,0,2,0,2,4,0
0.0,5,0,0.006666667,550.0666667,2,28,0.0,15.5,0.0,2,0,2,0,2,1,0
0.0,5,2,0.2,0.0,0,1,0.0,0.0,0.0,9,0,1,1,1,3,0
0.0,5,2,0.003225806,218.0,2,29,0.0,42.0,0.0,2,0,2,0,2,1,0
0.0,5,2,0.031501832,2243.666667,0,93,0.0,0.0,0.0,1,0,2,0,4,8,0
9.09277193,5,2,0.015614035,2193.150794,1,38,0.0,702.0,0.0,2,0,1,0,1,2,1
57.96417654,5,0,0.022222222,289.85,4,15,0.0,22.5,0.0,3,0,2,1,2,2,1
0.0,5,2,0.014285714,909.5,1,13,0.0,14.0,0.0,10,0,1,0,1,1,0
0.0,5,2,0.009090909,1436.45,3,22,0.0,188.0,0.0,1,0,2,0,2,3,0
2.842307011,5,2,0.01644733,1998.444081,8,45,0.0,352.2428571,241.5,2,6,3,1,2,1,0
10.782,5,2,0.015555556,777.5,4,12,0.0,73.75,58.0,2,1,2,1,2,1,1
0.0,5,2,0.091666667,126.5,0,4,0.0,0.0,0.0,2,0,2,1,5,3,0
0.0,5,2,0.025,100.0,0,8,0.0,0.0,0.0,1,0,1,0,1,7,0
0.0,5,2,0.014814815,598.45,1,27,0.0,95.0,0.0,2,0,2,0,2,2,0
0.0,5,2,0.089285714,87.71428571,0,7,0.0,0.0,0.0,3,0,3,0,2,1,0
49.47040982,5,2,0.006734694,1834.166667,6,40,0.0,145.0,199.0,2,6,2,0,5,3,1
0.0,5,2,0.1,15.0,0,2,0.0,0.0,0.0,2,0,1,0,1,1,0
0.0,5,2,0.012301587,1365.216667,3,28,0.0,221.5,172.0,2,4,2,0,2,3,0
0.0,5,2,0.133333333,36.0,0,6,0.0,0.0,0.0,3,0,4,1,1,1,0
0.0,5,0,0.007407407,1005.806061,4,22,0.0,82.5,419.0,2,3,2,1,2,2,0
6.548011382,5,2,0.024837398,5186.116667,6,76,0.0,92.0,101.0,2,3,2,0,2,3,0
1.816474074,5,2,0.010251724,2211.608333,9,52,0.0,183.5,29.66666667,2,2,4,0,2,1,1
0.0,5,2,0.05,167.0,0,8,0.0,0.0,0.0,3,0,2,0,5,1,0
14.63957834,5,2,0.010416667,2102.581502,2,47,0.0,36.0,0.0,1,0,1,0,1,2,0
5.576720936,5,2,0.00755102,2003.415152,8,45,0.0,139.6818182,353.3333333,2,8,2,0,2,4,1
0.0,5,2,0.006589147,1490.552778,4,41,0.0,50.5,54.0,2,3,2,0,2,1,0
0.0,5,2,0.030662021,1988.658333,9,35,0.0,124.125,0.0,2,0,2,0,2,3,0
0.0,5,2,0.025,148.75,0,8,0.0,0.0,0.0,2,0,2,1,4,3,0
0.0,5,2,0.1,134.0,0,2,0.0,0.0,0.0,9,0,3,1,2,7,0
0.0,5,2,0.0125,191.0714286,1,16,0.0,5.0,0.0,10,0,2,0,4,1,0
0.0,5,2,0.03125,222.0,0,16,0.0,0.0,0.0,2,1,1,0,2,1,0
0.0,5,2,0.005714286,116.5,2,5,0.0,47.5,0.0,2,0,3,1,2,5,0
0.0,5,2,0.066666667,190.0,0,3,0.0,0.0,0.0,3,0,2,1,7,4,0
109.9124051,5,2,0.005970149,809.2456349,0,68,0.0,0.0,0.0,2,0,2,0,5,4,1
0.0,5,2,0.020833333,262.1666667,0,8,0.0,0.0,0.0,2,0,2,0,2,2,0
0.0,5,2,0.1,22.0,0,4,0.0,0.0,0.0,3,0,2,1,4,6,0
0.0,5,2,0.018181818,234.9924242,4,11,0.0,55.32575758,0.0,1,0,2,0,2,3,0
0.0,5,2,0.075,258.0,0,8,0.0,0.0,0.0,1,0,2,0,2,3,0
0.0,5,2,0.2,0.0,0,2,0.0,0.0,0.0,1,0,2,0,4,1,0
0.0,5,2,0.019230769,133.3333333,1,6,0.0,185.0,263.0,3,6,3,0,2,3,0
0.0,5,2,0.036666667,255.3,13,12,0.0,241.7666667,0.0,2,0,2,0,2,8,0
0.0,5,2,0.007239057,1524.748377,5,96,0.0,145.5,0.0,2,0,2,0,2,9,0
0.0,5,2,0.014035088,1306.666667,2,17,0.0,160.0,0.0,3,0,3,0,2,2,0
44.73466667,5,2,0.023333333,224.1666667,2,12,0.0,28.66666667,0.0,2,0,3,0,2,6,1
0.0,5,2,0.00952381,473.6833333,0,24,0.0,0.0,0.0,1,0,3,0,2,3,0
0.0,5,2,0.012179487,686.4,6,21,0.0,253.0,0.0,3,0,1,0,1,3,0
0.0,5,2,0.075,80.0,0,4,0.0,0.0,0.0,1,0,3,0,2,4,0
0.0,5,2,0.2,0.0,0,1,0.0,0.0,0.0,2,0,2,0,2,1,0
0.0,5,2,0.1,61.0,0,1,0.0,0.0,0.0,15,0,3,1,2,4,0
5.770959977,5,2,0.027362361,3537.991667,2,75,0.0,220.3333333,70.5,1,1,2,0,2,6,0
3.795661017,5,2,0.013192815,1896.272222,7,52,0.0,445.3333333,135.5,1,1,3,0,2,6,0
0.0,5,2,0.016666667,598.297619,2,29,0.0,50.0,0.0,1,0,2,0,6,3,0
0.0,5,2,0.02,127.5,0,10,0.0,0.0,0.0,10,0,3,0,2,1,0
0.0,5,0,0.005555556,154.0,5,7,0.0,76.0,0.0,2,0,1,1,2,3,0
17.34893623,5,2,0.001799477,5349.563713,13,160,0.0,654.775,604.8,2,8,2,1,2,1,1
0.0,5,2,0.1,0.0,0,1,0.0,0.0,0.0,6,0,2,0,2,2,0
0.0,5,2,0.066666667,77.0,0,3,0.0,0.0,0.0,1,0,4,0,2,6,0
0.0,5,2,0.1,98.5,0,7,0.0,0.0,0.0,1,0,1,0,1,6,0
0.0,5,2,0.016666667,810.0,0,12,0.0,0.0,0.0,10,0,2,0,2,6,0
0.0,5,2,0.066666667,903.0,0,3,0.0,0.0,0.0,1,0,2,0,2,1,0
0.0,5,2,0.015740741,2973.008333,5,86,0.0,87.0,0.0,1,0,2,0,2,8,0
0.0,5,2,0.2,0.0,0,1,0.0,0.0,0.0,3,0,2,0,5,2,0
0.0,5,2,0.1125,1093.0,2,7,0.0,17.0,0.0,1,0,2,0,2,3,0
0.0,5,2,0.1,137.0,0,3,0.0,0.0,0.0,2,0,2,0,2,3,0
0.0,5,2,0.105,136.75,0,8,0.0,0.0,0.0,10,0,2,0,2,2,0
0.0,5,2,0.2,0.0,0,1,0.0,0.0,0.0,1,0,3,0,2,3,0
0.0,5,2,0.2,0.0,0,1,0.0,0.0,0.0,1,0,2,0,4,1,0
0.0,5,0,0.025,384.0,3,6,0.0,96.0,0.0,2,0,3,0,2,1,0
0.0,5,2,0.022222222,125.0,0,9,0.0,0.0,0.0,1,0,2,0,2,3,0
0.0,5,2,0.05,44.0,0,2,0.0,0.0,0.0,3,0,2,0,4,1,0
0.0,5,2,0.2,0.0,0,1,0.0,0.0,0.0,3,0,2,0,5,1,0
0.0,5,0,0.01,1975.458333,4,31,0.0,35.125,0.0,3,0,2,1,2,3,0
0.0,5,2,0.015555556,758.75,4,42,0.0,71.5,0.0,2,0,2,0,5,2,0
16.1728,5,2,0.017977208,1267.155556,9,20,0.0,222.5,46.66666667,2,2,2,0,2,3,1
0.0,5,0,0.009090909,381.3333333,4,18,0.0,200.8333333,0.0,2,0,2,1,4,7,0
1.592774194,5,2,0.011505376,1271.821212,2,31,0.0,33.5,91.0,1,1,1,0,8,4,1
54.67634844,5,2,0.00058651,827.6462121,0,32,0.0,0.0,0.0,2,0,2,0,2,7,1
0.0,5,2,0.1625,36.0,0,5,0.0,0.0,0.0,1,0,3,0,2,3,0
0.0,5,2,0.00952381,1011.5,7,19,0.0,120.5,0.0,1,0,2,0,2,1,0
91.98,5,2,0.01,1267.233333,5,20,0.0,243.6666667,415.0,1,1,1,0,1,3,1
0.0,5,2,0.002159624,4891.972222,5,66,0.0,53.0,97.0,1,1,2,0,2,8,0
11.99264025,5,2,0.007692308,694.3035714,0,27,0.0,0.0,0.0,2,0,1,1,1,1,1
33.33074497,5,2,0.005636724,4764.429997,4,150,0.0,148.5,118.0,2,1,2,0,2,5,0
0.0,5,2,0.016129032,1350.5,0,31,0.0,0.0,0.0,2,0,2,0,5,2,0
39.85866667,5,2,0.017647059,1385.833333,0,17,0.0,0.0,56.0,2,1,2,0,2,1,1
19.996,5,2,0.073333333,500.0,1,15,0.0,6.0,0.0,1,0,2,0,2,3,1
0.0,5,2,0.0125,285.9880952,2,22,0.0,26.0,0.0,8,0,1,0,1,6,0
0.0,5,2,0.114285714,45.5,1,6,0.0,6.0,0.0,3,0,1,0,1,3,0
0.0,5,2,0.028125,1507.333333,5,13,0.0,129.5,0.0,2,0,2,0,2,3,0
0.0,5,0,0.006666667,1460.566667,3,27,0.0,223.0,24.0,2,1,2,1,2,8,0
0.0,5,2,0.05,214.0,0,4,0.0,0.0,0.0,3,0,2,0,2,3,0
0.0,5,2,0.033333333,136.5,0,6,0.0,0.0,0.0,2,0,3,0,3,1,0
0.0,5,2,0.0875,254.0,0,6,0.0,0.0,0.0,10,0,1,0,1,6,0
26.12015415,5,2,0.020784314,545.5714286,1,13,0.0,5.0,0.0,2,0,2,1,2,3,1
0.0,5,0,0.006896552,1244.833333,2,27,0.0,91.0,865.0,2,3,2,1,2,1,0
24.75047619,5,0,0.002380952,555.8944444,1,21,0.0,78.0,0.0,2,0,1,0,1,1,1
0.0,5,2,0.005263158,429.6333333,0,19,0.0,0.0,0.0,3,0,2,1,4,1,0
0.0,5,2,0.02,111.0,0,10,0.0,0.0,0.0,3,0,2,0,4,7,0
0.0,5,2,0.2,0.0,0,1,0.0,0.0,0.0,3,0,3,1,2,1,0
0.0,5,2,0.0125,402.6904762,3,16,0.0,46.5,0.0,1,0,2,1,4,1,0
54.98,6,2,0.005128205,292.6944444,0,15,0.0,0.0,0.0,4,0,3,0,2,4,1
0.0,6,2,0.001449275,654.0666667,0,24,0.8,0.0,0.0,2,0,3,0,2,1,0
5.638103093,6,2,0.015307716,4990.959524,2,95,0.0,254.0,39.0,6,1,2,0,2,1,1
0.0,6,2,0.1,158.0,0,4,0.0,0.0,0.0,13,0,2,0,2,4,0
0.0,6,2,0.024719927,3332.208333,0,77,0.6,0.0,0.0,6,0,2,0,2,3,0
0.0,6,2,0.012319347,4164.936905,0,130,0.0,0.0,0.0,13,0,3,0,2,6,0
0.0,6,2,0.2,0.0,0,1,0.0,0.0,0.0,3,0,1,0,1,1,0
11.51923077,6,0,0.007692308,1194.5,5,25,0.0,85.66666667,0.0,2,0,2,0,2,1,1
0.0,6,2,0.047222222,638.3333333,3,21,0.0,154.5,0.0,4,0,2,0,5,4,0
0.0,6,2,0.025641026,152.25,0,13,0.0,0.0,0.0,2,0,1,0,2,5,0
0.0,6,2,0.064705882,631.5,0,17,0.8,0.0,0.0,13,0,2,0,2,1,0
0.0,6,2,0.177777778,58.0,0,9,0.0,0.0,0.0,3,0,1,1,1,1,0
0.0,6,2,0.039305682,6860.632738,7,83,0.4,598.0,144.5,2,3,2,0,2,1,0
0.0,6,2,0.2,0.0,0,2,0.6,0.0,0.0,3,0,1,0,1,1,0
0.0,6,0,0.002564103,271.125,1,28,0.0,3.0,0.0,3,0,4,0,2,1,0
0.0,6,2,0.2,0.0,0,1,0.0,0.0,0.0,6,0,1,0,1,1,0
0.0,6,2,0.0210895,2564.278157,1,151,0.6,7.0,0.0,15,0,1,0,1,1,0
14.6895,6,2,0.025,896.5,0,12,0.6,0.0,0.0,5,0,2,0,5,1,1
0.0,6,2,0.023321256,4895.022989,3,57,0.0,226.9545455,0.0,13,0,2,0,2,1,0
6.7485,6,2,0.033973374,2293.59902,6,58,0.0,97.88235294,9.0,4,2,2,0,2,7,1
0.0,6,2,0.002631579,1449.683333,4,77,0.0,515.6,0.0,2,0,2,0,2,4,0
0.0,6,2,0.091666667,249.0,1,8,0.0,397.5,89.5,6,3,3,1,2,1,0
0.0,6,2,0.033333333,37.5,2,5,0.0,16.5,0.0,3,0,2,0,2,1,0
0.0,6,0,0.025,121.0,2,10,0.0,30.0,0.0,3,0,3,0,6,3,0
20.2453697,6,2,0.009090909,1403.841919,6,51,0.0,60.0,30.0,2,1,2,0,4,1,0
0.0,6,2,0.05,227.0,0,8,0.0,0.0,0.0,13,0,3,0,2,6,0
0.0,6,2,0.075,228.0,0,8,0.0,0.0,0.0,3,0,2,0,2,3,0
17.991,6,2,0.011458333,461.0833333,1,16,0.0,22.75,0.0,4,0,2,0,2,1,0
0.0,6,2,0.1,12.0,0,2,0.0,0.0,0.0,3,0,1,1,1,1,0
0.0,6,2,0.013513514,762.5,4,34,0.6,46.5,0.0,4,0,2,0,2,1,0
0.0,6,2,0.08,74.5,0,5,0.6,0.0,0.0,3,0,1,0,1,1,0
10.94723077,6,2,0.042307692,898.0,3,21,0.6,27.0,0.0,3,0,2,0,2,1,1
0.0,6,2,0.0125,91.0,3,5,0.0,23.0,0.0,18,0,2,1,2,6,0
0.0,6,2,0.030701754,583.1666667,0,19,0.8,0.0,0.0,3,0,2,0,4,1,0
0.0,6,0,0.025,392.9285714,3,13,0.0,62.0,0.0,2,0,3,0,2,3,0
0.0,6,0,0.026666667,177.5,2,13,0.0,102.0,0.0,3,0,2,1,2,4,0
0.0,6,2,0.079487179,436.0,0,13,0.6,0.0,0.0,2,0,1,0,1,4,0
0.0,6,2,0.024390244,2819.966667,3,79,0.0,61.0,0.0,13,0,2,0,2,1,0
0.0,6,2,0.1,4.0,0,2,0.8,0.0,0.0,1,0,2,0,5,4,0
0.0,6,2,0.2,0.0,0,1,0.0,0.0,0.0,3,0,2,0,4,1,0
46.00643478,6,0,0.008695652,1888.5,0,23,0.0,0.0,0.0,4,0,2,1,2,4,1
8.08269,6,2,0.040415616,1801.371429,7,33,0.0,238.4666667,300.9,4,7,2,1,1,1,0
0.0,6,2,0.041810345,13158.66667,1,117,0.0,92.0,0.0,4,0,2,1,6,4,0
0.0,6,2,0.033333333,140.0,0,6,0.0,0.0,0.0,6,0,2,0,6,3,0
0.0,6,2,0.02,252.5,0,5,0.0,0.0,0.0,2,0,2,0,2,2,0
0.0,6,2,0.018181818,666.0,0,12,0.0,0.0,0.0,2,0,2,0,4,8,0
0.0,6,2,0.032432432,851.3333333,0,36,0.2,0.0,0.0,4,0,4,0,1,1,0
0.0,6,2,0.02254902,224.0,0,18,0.2,0.0,0.0,4,0,1,0,2,3,0
0.0,6,2,0.073076923,253.3333333,0,13,0.8,0.0,0.0,3,0,2,0,2,5,0
0.0,6,2,0.017058824,717.2190476,9,28,1.0,175.9333333,0.0,4,0,2,1,2,5,0
0.0,6,2,0.054545455,370.3333333,0,22,0.6,0.0,0.0,13,0,2,0,2,4,0
0.0,6,2,0.2,0.0,0,1,0.0,0.0,0.0,3,0,1,1,1,1,0
0.0,6,2,0.019892473,5198.533333,4,29,0.0,47.0,0.0,2,0,2,0,4,2,0
32.06509091,6,2,0.025289256,1148.838095,4,19,0.0,92.0,0.0,3,0,3,0,2,3,0
0.0,6,2,0.083333333,152.6666667,1,13,0.0,4.0,0.0,6,0,2,0,2,3,0
0.0,6,0,0.016666667,474.0,0,6,0.0,0.0,0.0,2,0,2,1,4,1,0
0.0,6,2,0.031111111,907.5,0,15,0.6,0.0,0.0,2,0,2,0,2,7,0
0.0,6,2,0.123412698,505.3333333,0,12,0.4,0.0,0.0,6,0,2,0,2,1,0
0.0,6,2,0.045416667,497.0,0,20,0.0,0.0,0.0,1,0,3,0,2,1,0
0.0,6,2,0.004081633,1103.916667,2,46,0.8,675.3333333,0.0,4,0,2,0,4,4,0
0.0,6,2,0.2,0.0,0,4,0.6,0.0,0.0,3,0,3,0,2,4,0
0.0,6,2,0.007142857,430.5,2,25,0.0,37.0,18.0,2,1,2,1,2,2,0
18.11148387,6,2,0.034101382,866.7,2,31,0.0,129.0,0.0,1,0,3,0,2,6,1
0.0,6,2,0.055555556,1492.166667,0,21,0.0,0.0,0.0,2,0,2,0,2,3,0
0.0,6,2,0.142857143,17.0,0,7,0.0,0.0,0.0,3,0,2,0,4,3,0
0.0,6,2,0.033333333,137.5,0,7,0.6,0.0,0.0,3,0,2,0,2,1,0
0.0,6,2,0.086507937,950.3285714,0,20,1.0,0.0,0.0,1,0,2,1,2,4,0
